Epoch,Delta_Mean,Delta_Min,Delta_Max,DFGU_la_1D,DFGU_la_2D
33,0.9998177289962769,0.9690690040588379,1.040528416633606,0.6571921110153198,0.501188337802887
34,0.9996235966682434,0.9737693667411804,1.0339757204055786,0.658213198184967,0.5009235143661499
35,0.9990265965461731,0.9723477363586426,1.0345538854599,0.6593069434165955,0.5015515089035034
36,0.9992523789405823,0.969839870929718,1.0350302457809448,0.6606023907661438,0.5008094906806946
37,0.9984442591667175,0.9674250483512878,1.0327714681625366,0.6597189903259277,0.5003766417503357
38,0.9978510737419128,0.962729811668396,1.0271848440170288,0.6592043042182922,0.501371443271637
39,0.997130274772644,0.9712421894073486,1.0253440141677856,0.6603132486343384,0.5009390115737915
40,0.9957223534584045,0.9688383340835571,1.0202094316482544,0.6599156856536865,0.5007550716400146
41,0.9960352778434753,0.9736647605895996,1.0214698314666748,0.6604048609733582,0.5006816983222961
42,0.99722820520401,0.9703027009963989,1.0224288702011108,0.6611780524253845,0.5006498694419861
43,0.9978494048118591,0.9632152318954468,1.0243449211120605,0.6617466807365417,0.5002011060714722
44,0.9964039325714111,0.9695706367492676,1.0202146768569946,0.6608761548995972,0.49873149394989014
45,0.9964194893836975,0.973816990852356,1.0253294706344604,0.6631858348846436,0.49847128987312317
46,0.9978989958763123,0.970981240272522,1.024583101272583,0.6644952893257141,0.49882152676582336
47,0.9970689415931702,0.9718692898750305,1.0255986452102661,0.6638964414596558,0.49884140491485596
48,0.9953265190124512,0.9710834622383118,1.0260868072509766,0.6625612378120422,0.49859198927879333
49,0.9966288805007935,0.9671111106872559,1.027267336845398,0.6639988422393799,0.4990963637828827
50,0.9964249730110168,0.961202085018158,1.0355273485183716,0.6643242835998535,0.49818071722984314
51,0.996906042098999,0.9712337255477905,1.029036045074463,0.6647858023643494,0.49777519702911377
52,0.9961923956871033,0.9707534909248352,1.0308315753936768,0.6656695604324341,0.49708136916160583
53,0.9961708784103394,0.9672447443008423,1.0307152271270752,0.6669074892997742,0.4984961748123169
54,0.9973970055580139,0.9595105648040771,1.0315680503845215,0.6695830821990967,0.4985029399394989
55,0.9975090026855469,0.9616487622261047,1.0305767059326172,0.6692350506782532,0.4985826909542084
56,0.9974873065948486,0.9571095705032349,1.0339235067367554,0.6705876588821411,0.49807634949684143
57,0.9976851940155029,0.9601899981498718,1.0355597734451294,0.6698489785194397,0.49919360876083374
58,0.9958478212356567,0.9620926976203918,1.033778190612793,0.6710224151611328,0.5000977516174316
59,0.9977996349334717,0.9660677313804626,1.0433963537216187,0.6726577281951904,0.5002166032791138
60,0.9962731599807739,0.9664058685302734,1.0330839157104492,0.6728441715240479,0.4994165003299713
61,0.9972025752067566,0.9692677855491638,1.0383917093276978,0.673639714717865,0.4994770288467407
62,0.9962153434753418,0.9647457599639893,1.0371012687683105,0.6732538938522339,0.5003840327262878
63,0.9968382120132446,0.959416925907135,1.044457197189331,0.6730384230613708,0.4998645484447479
64,0.9972557425498962,0.9546778798103333,1.0385946035385132,0.6747199296951294,0.5005918145179749
65,0.9950942993164062,0.9501276016235352,1.0316429138183594,0.6758646965026855,0.4994666278362274
66,0.9950884580612183,0.9590170383453369,1.0262510776519775,0.6767647862434387,0.4995284974575043
67,0.9936489462852478,0.9564157724380493,1.0270220041275024,0.6755769848823547,0.4992080330848694
68,0.9954840540885925,0.9686518311500549,1.0307329893112183,0.6772921085357666,0.49795839190483093
69,0.9947840571403503,0.9631524085998535,1.028978943824768,0.676052987575531,0.4982413053512573
